id,product_name,name,neck,apparel_length,pattern,pocket_type,product_url,product_image,list_price,sale_price,description,size,in_stock,inventory,online,online_from_date,online_to_date,department_name,article_type,category,color,materials,runner_type,age_group,gender,fit,heel_to_toe_drop,sport_name,percentage_discount_badge,vegan,product_type,collection,trouser_rise,fastener,shoe_pronation,technology_purpose,bra_support_level,color_detail,puma_technology,sport_type,surface,style_number,refinement_color,custom_label_0,custom_label_2,custom_label_1
4056204926222,"Leadcat Unisex Slides in Black/White, Size 11",Leadcat Unisex Slides,,,Plain,,https://au.puma.com/au/en/pd/leadcat-unisex-slides/360263.html?dwvar_360263_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/360263/01/sv01/fnd/AUS/fmt/png/Leadcat-Unisex-Slides,50,30,"PRODUCT STORY Step into comfort and style with the PUMA Leadcat slide sandals. These cushioned slides are the perfect blend of fashion and function, providing all-day comfort for both men and women. Whether you're lounging by the pool or running errands, the Leadcat sandals offer superior cushioning and support for your feet. With a sleek design and the iconic PUMA logo, these slides are sure to elevate your casual look. Treat your feet to the luxury they deserve with the Leadcat slide sandals from PUMA. DETAILS Soft synthetic leather strapAnatomically shaped footbedInjection-moulded EVA outsole | Leadcat Unisex Slides in Black/White, Size 11",11,1,19,1,202303081300,Sun May 31 2026 14:00:00 GMT-0000 (GMT),Sandals & Slides,Sandal,"Shoes > Men > Family and Friends,Men > Family and Friends,Women > Family and Friends,Slides & Sandals > Outlet,Bestsellers > Outlet,Lunar New Year > Trending > Collections,Men > Shop for > Black Friday Sale,Gifts for Her > Holiday Gifts > Gift Guide,Gym > Training > Sports,Training & Gym > Sports > Women,Training & Gym > Sports > Men,Stocking Stuffers > Holiday Gifts > Gift Guide,Summer Essentials > On Trend Gifts > Gift Guide,Melbourne Summer > Outlet,Women > Shop for > Black Friday Sale,Outlet,New Arrivals > New and Featured,Summer Essentials > Black Friday Sale,Shoes > Men,Shoes > Women,Gifts for Him > Holiday Gifts > Gift Guide,Shoes > Women > Family and Friends,Slides > Black Friday Sale,Men > Outlet,Women's Sneakers > Shop by Collection > Black Friday Sale,Holiday Deals > Outlet,Staff Picks > Outlet,Summer Shop > Trending > Collections,Staff Picks > Black Friday Sale,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > Men,Shoes > Men > Shop for > Family and Friends,Staff Picks > Family and Friends,Shoes > Gifts by type > Gift Guide,Slides & Sandals > Shoes > Men,Slides & Sandals > Shoes > Women,New and Featured,Black Friday Sale,Women > Outlet,Men's Sneakers > Shop by Collection > Black Friday Sale,Sneakers > Shop by Collection > Black Friday Sale,Sportstyle > Shop by Collection > Black Friday Sale",Black/White,,,Adult,unisex,Regular,0,Lifestyle,40,No,Unisex > Shoes > Slides & Sandals,Sandals,,Laces,,,,,,Swimming/Beach,,360263_01,Black,Included,non-zombie,on discount
4064535853308,"Mid 4Keeps Graphic Women's Training Bra in White/Small Black Cat, Size XS, Polyester/Elastane",Mid 4Keeps Graphic Women's Training Bra,Halter Neck,Regular,Animal Print,,https://au.puma.com/au/en/pd/mid-4keeps-graphic-womens-training-bra/520306.html?dwvar_520306_color=09,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/520306/09/mod01/fnd/AUS/fmt/png/Mid-4Keeps-Graphic-Women's-Training-Bra,50,30,"PRODUCT STORY Dress yourself in fierce street-ready style from head to toe with our Mid 4Keeps Graphic Training Bra, a stylish answer to comfort and support. This high-performance bra features mid impact support with removable cups, stabilised shoulder straps with a racerback construction for unrestricted range of motion and an encased elastic bottom for an unrestrictive fit that moves with you. FEATURES & BENEFITS Contains Recycled Material: Made with recycled fibres. One of PUMA's answers to reduce its environmental impact. DETAILS Stabilised shoulder straps with a racerback constructionMid impact supportEncased elastic bottom band to enhance supportPolyester and elastane | Mid 4Keeps Graphic Women's Training Bra in White/Small Black Cat, Size XS, Polyester/Elastane",XS,1,7,1,202501141300,,Sports Bras - Mid Impact,Sports Bras,"Training and Gym > Shop by Sport > Family and Friends,New and Featured,Clothing > Women > Outlet,Black Friday Sale,Clothing > Women,Gym > Training > Sports,Sports Bras > Clothing > Women,Sports > Women,Training & Gym > Sports > Women,New Arrivals > Women,Shop by Sport > Family and Friends,Women > Shop for > Black Friday Sale,Outlet,New Arrivals > New and Featured,Netball > Other Sports > Sports,Training Clothing > Training > Sports,Clothing > Women > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,Women's Training > Training > Shop by Sport > Black Friday Sale,Training > Sports,Training > Women > Outlet,Women > Outlet,Training > Shop by Sport > Black Friday Sale,Women > Family and Friends,Training Clothing > Training > Shop by Sport > Black Friday Sale",White/Small Black Cat,Polyester/Elastane,,Adult,female,Tight,,,40,No,Women's > Clothing > Sports Bras,Training,,,,performance focus; temperature control,Medium,,dryCELL,Training,,520306_09,White,Included,zombie,on discount
4064535853322,"Mid 4Keeps Graphic Women's Training Bra in White/Small Black Cat, Size Medium, Polyester/Elastane",Mid 4Keeps Graphic Women's Training Bra,Halter Neck,Regular,Animal Print,,https://au.puma.com/au/en/pd/mid-4keeps-graphic-womens-training-bra/520306.html?dwvar_520306_color=09,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/520306/09/mod01/fnd/AUS/fmt/png/Mid-4Keeps-Graphic-Women's-Training-Bra,50,30,"PRODUCT STORY Dress yourself in fierce street-ready style from head to toe with our Mid 4Keeps Graphic Training Bra, a stylish answer to comfort and support. This high-performance bra features mid impact support with removable cups, stabilised shoulder straps with a racerback construction for unrestricted range of motion and an encased elastic bottom for an unrestrictive fit that moves with you. FEATURES & BENEFITS Contains Recycled Material: Made with recycled fibres. One of PUMA's answers to reduce its environmental impact. DETAILS Stabilised shoulder straps with a racerback constructionMid impact supportEncased elastic bottom band to enhance supportPolyester and elastane | Mid 4Keeps Graphic Women's Training Bra in White/Small Black Cat, Size Medium, Polyester/Elastane",Medium,1,11,1,202501141300,,Sports Bras - Mid Impact,Sports Bras,"Training and Gym > Shop by Sport > Family and Friends,New and Featured,Clothing > Women > Outlet,Black Friday Sale,Clothing > Women,Gym > Training > Sports,Sports Bras > Clothing > Women,Sports > Women,Training & Gym > Sports > Women,New Arrivals > Women,Shop by Sport > Family and Friends,Women > Shop for > Black Friday Sale,Outlet,New Arrivals > New and Featured,Netball > Other Sports > Sports,Training Clothing > Training > Sports,Clothing > Women > Family and Friends,Clothing > Shop by Collection > Black Friday Sale,Women's Training > Training > Shop by Sport > Black Friday Sale,Training > Sports,Training > Women > Outlet,Women > Outlet,Training > Shop by Sport > Black Friday Sale,Women > Family and Friends,Training Clothing > Training > Shop by Sport > Black Friday Sale",White/Small Black Cat,Polyester/Elastane,,Adult,female,Tight,,,40,No,Women's > Clothing > Sports Bras,Training,,,,performance focus; temperature control,Medium,,dryCELL,Training,,520306_09,White,Included,zombie,on discount
4067979069786,"F1® ESS Men's Sweat Shorts in Black, Size Small, Cotton",F1® ESS Men's Sweat Shorts,,Above Knee Length,Plain,,https://au.puma.com/au/en/pd/f1%C2%AE-ess-mens-sweat-shorts/626416.html?dwvar_626416_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/626416/01/fnd/AUS/fmt/png/F1®-ESS-Men's-Sweat-Shorts,80,,"PRODUCT STORY To the track, or the podium! Slide into these PUMA Motorsport shorts and channel your inner champion. Their bold F1®-inspired print will have you racing to the finish line in style. FEATURES & BENEFITS Made with at least 20% recycled cotton DETAILS Regular fit280 gsm, French terryGraphic on legKnit materialPUMA branding details | F1® ESS Men's Sweat Shorts in Black, Size Small, Cotton",Small,1,4,1,202501311300,,,Knitted Shorts,"Clothing > Men > Family and Friends,Motorsport > Shop by Sport > Family and Friends,Clothing > Men,Shorts > Clothing > Men,Sports > Men,Motorsport > Sports > Men,Sports,Motorsport > Sports,PUMA x Formula 1® > Motorsport > Sports,Clothing > Men > Outlet,Men > Outlet,New Arrivals > Men,New Arrivals > New and Featured,Winter Essentials > Shop by Collection > Family and Friends,New and Featured,Men > Family and Friends,Shop by Sport > Family and Friends",Black,Cotton,,Adult,male,Regular,,,,No,Men's > Clothing > Shorts,Formula 1,Medium,,,,,,,Motorsport,,626416_01,Black,Included,zombie,full price
4064533463608,"Essentials Boys Sweat Shorts in Medium Gray Heather, Size 6, Cotton",Essentials Boys Sweat Shorts,,Above Knee Length,Plain,,https://au.puma.com/au/en/pd/essentials-boys-sweat-shorts/847629.html?dwvar_847629_color=03,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/847629/03/fnd/AUS/fmt/png/Essentials-Boys-Sweat-Shorts,40,24,"PRODUCT STORY Get ready for summer with these handy shorts. Not only are they a stylish addition to any wardrobe, they're also made with a comfortable cotton-poly blend for a smooth and comfortable feel.FEATURES & BENEFITSBy buying cotton products from PUMA, you're supporting more sustainable cotton farming. Learn more at PUMA.COM/FOREVERBETTERContains Recycled Material: Made with recycled fibres. One of PUMA's answers to reduce its environmental impact. | Essentials Boys Sweat Shorts in Medium Gray Heather, Size 6, Cotton",6,1,50,1,202310121300,Mon Jan 31 2028 13:00:00 GMT-0000 (GMT),Shorts,Knitted Shorts,"Age 8-16 years > Boys > Kids,Clothing > Kids > Outlet,Kids > Outlet,Kids > Family and Friends,Black Friday Sale,Kids > Shop for > Black Friday Sale,Boys > Kids,Clothing > Boys > Kids,Essentials > Kids,New Arrivals > Kids,Boys > Kids > Shop for > Black Friday Sale,Outlet,Summer Essentials > Black Friday Sale,Best of Sale > Outlet,Clothing > Shop by Collection > Black Friday Sale,Staff Picks > Outlet,Summer Shop > Trending > Collections,Winter Essentials > Shop by Collection > Family and Friends,Boys > Kids > Shop for > Family and Friends,Clothing > Kids > Family and Friends,Football > Kids > Outlet",Medium Gray Heather,Cotton,,Kids,male,Regular,,,40,No,Kid's > Clothing > Shorts,,Medium,,,,,,,,,847629_03,Gray,Included,zombie,on discount
4062453208897,"Space Runner Alt Unisex Running Shoes in Black/Ultra Gray, Size 9.5",Space Runner Alt Unisex Running Shoes,,,,,https://au.puma.com/au/en/pd/space-runner-alt-unisex-running-shoes/193905.html?dwvar_193905_color=05,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/193905/05/sv01/fnd/AUS/fmt/png/Space-Runner-Alt-Unisex-Running-Shoes,90,54,"PRODUCT STORY This super wearable running shoe can be paired with any outfit. The SoftFoam+ sockliner means extra durable cushioning, ideal for light runs, while the PUMA branding makes the look pop. FEATURES & BENEFITS SoftFoam+: PUMA's comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day DETAILS Low bootSoftFoam+ socklinerRubber traction outsoleLace closurePUMA Cat Logo at tonguePUMA No. 2 Logo at lateral | Space Runner Alt Unisex Running Shoes in Black/Ultra Gray, Size 9.5",9.5,1,15,1,202504301400,,,Low Boot,"Shoes > Men,Running > Shoes > Men,Shoes > Women,Running > Shoes > Women,Running > Sports > Women,Running > Sports > Men,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > Women,New Arrivals > Men",Black/Ultra Gray,,Casual,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Running Shoes,Running,,Laces,Neutral,comfort and support,,,SOFTFOAM+,Running,Firm Ground,193905_05,Black,Excluded,zombie,on discount
4050375995841,"Tour Crown Aussie Bucket Hat in White/Black, Polyester/Elastane",Tour Crown Aussie Bucket Hat,,,,,https://au.puma.com/au/en/pd/tour-crown-aussie-bucket-hat/909647.html?dwvar_909647_color=01,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/909647/01/fnd/AUS/fmt/png/Tour-Crown-Aussie-Bucket-Hat,70,49,"PRODUCT STORY Rock this broad-rimmed bucket hat on the golf course because…why not? It provides protection against the sun and shields your eyes so you can see your ball go right into the cup. DETAILS Bucket hat constructionPUMA branding on front | Tour Crown Aussie Bucket Hat in White/Black, Polyester/Elastane",One Size,1,41,1,202401301300,Thu Dec 31 2026 13:00:00 GMT-0000 (GMT),,Bucket Hats,"Men > Shop for > Black Friday Sale,Accessories > Men,Caps & Hats > Accessories > Men,Sports > Men,Golf > Sports > Men,Other Sports > Sports,Golf > Other Sports > Sports,Accessories > Men > Outlet,Men > Outlet,Golf > Men > Outlet,New Arrivals > Men,Golf > Shop by Sport > Family and Friends,Summer Essentials > Black Friday Sale,Men > Family and Friends,Accessories > Men > Family and Friends,Shop by Sport > Family and Friends",White/Black,Polyester/Elastane,,Adult,male,,,,30,No,Men's > Accessories > Caps & Hats,,,,,,,,,Golf,,909647_01,White,Included,zombie,on discount
4050375995834,"Tour Crown Aussie Bucket Hat in Navy Blazer/Bright White, Polyester/Elastane",Tour Crown Aussie Bucket Hat,,,,,https://au.puma.com/au/en/pd/tour-crown-aussie-bucket-hat/909647.html?dwvar_909647_color=03,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/909647/03/fnd/AUS/fmt/png/Tour-Crown-Aussie-Bucket-Hat,70,49,"PRODUCT STORY Rock this broad-rimmed bucket hat on the golf course because…why not? It provides protection against the sun and shields your eyes so you can see your ball go right into the cup. DETAILS Bucket hat constructionPUMA branding on front | Tour Crown Aussie Bucket Hat in Navy Blazer/Bright White, Polyester/Elastane",One Size,1,33,1,202401301300,Thu Dec 31 2026 13:00:00 GMT-0000 (GMT),,Bucket Hats,"Men > Shop for > Black Friday Sale,Accessories > Men,Caps & Hats > Accessories > Men,Sports > Men,Golf > Sports > Men,Other Sports > Sports,Golf > Other Sports > Sports,Accessories > Men > Outlet,Men > Outlet,Golf > Men > Outlet,New Arrivals > Men,Golf > Shop by Sport > Family and Friends,Summer Essentials > Black Friday Sale,Men > Family and Friends,Accessories > Men > Family and Friends,Shop by Sport > Family and Friends",Navy Blazer/Bright White,Polyester/Elastane,,Adult,male,,,,30,No,Men's > Accessories > Caps & Hats,,,,,,,,,Golf,,909647_03,Blue,Included,zombie,on discount
4099686379353,"FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 7.5",FlexFocus Lite Running Shoe,,,,,https://au.puma.com/au/en/pd/flexfocus-lite-running-shoe/379535.html?dwvar_379535_color=05,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/379535/05/sv01/fnd/AUS/fmt/png/FlexFocus-Lite-Running-Shoe,100,60,"PRODUCT STORY This progressive runner features a sole that has plenty of flex grooves to support the ergonomic movements of your foot. The outsole has considered rubber zones for targeted grip, and midsole features our PUMALite foam technology, which is ultra lightweight. See you on your morning run! FEATURES & BENEFITS SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heelThe upper of the shoes is made with at least 20% recycled materials and the bottom is made with at least 10% recycled materials. DETAILS Outsole: Zoned rubber coverage for durability and tractionMidsole: EVA foamUpper: Elevated material mixing for ample value and colour blocking abilityClosure: LacesRounded toe | FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 7.5",7.5,1,1,1,202501141300,,,Low Boot,"Shoes > Men > Family and Friends,Running > Shop by Sport > Family and Friends,Men > Family and Friends,Outlet,Women > Outlet,Men > Outlet,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > New and Featured,Shoes > Women > Family and Friends,Running > Women > Outlet,Women > Family and Friends,New and Featured,Shoes > Women,Running > Shoes > Women,Shoes > Men,Running > Shoes > Men,Running > Sports > Men,Running > Sports > Women,Running > Sports,New Arrivals > Women,New Arrivals > Men,Shop by Sport > Family and Friends",Olive Green/Ginger Tea,,Casual,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Sneakers,,,Laces,Neutral,comfort and support,,,SOFTFOAM+,Running,Road,379535_05,Green,Included,non-zombie,on discount
4099686379100,"FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 8.5",FlexFocus Lite Running Shoe,,,,,https://au.puma.com/au/en/pd/flexfocus-lite-running-shoe/379535.html?dwvar_379535_color=05,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/379535/05/sv01/fnd/AUS/fmt/png/FlexFocus-Lite-Running-Shoe,100,60,"PRODUCT STORY This progressive runner features a sole that has plenty of flex grooves to support the ergonomic movements of your foot. The outsole has considered rubber zones for targeted grip, and midsole features our PUMALite foam technology, which is ultra lightweight. See you on your morning run! FEATURES & BENEFITS SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heelThe upper of the shoes is made with at least 20% recycled materials and the bottom is made with at least 10% recycled materials. DETAILS Outsole: Zoned rubber coverage for durability and tractionMidsole: EVA foamUpper: Elevated material mixing for ample value and colour blocking abilityClosure: LacesRounded toe | FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 8.5",8.5,1,3,1,202501141300,,,Low Boot,"Shoes > Men > Family and Friends,Running > Shop by Sport > Family and Friends,Men > Family and Friends,Outlet,Women > Outlet,Men > Outlet,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > New and Featured,Shoes > Women > Family and Friends,Running > Women > Outlet,Women > Family and Friends,New and Featured,Shoes > Women,Running > Shoes > Women,Shoes > Men,Running > Shoes > Men,Running > Sports > Men,Running > Sports > Women,Running > Sports,New Arrivals > Women,New Arrivals > Men,Shop by Sport > Family and Friends",Olive Green/Ginger Tea,,Casual,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Sneakers,,,Laces,Neutral,comfort and support,,,SOFTFOAM+,Running,Road,379535_05,Green,Included,non-zombie,on discount
4099686379148,"FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 10.5",FlexFocus Lite Running Shoe,,,,,https://au.puma.com/au/en/pd/flexfocus-lite-running-shoe/379535.html?dwvar_379535_color=05,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/379535/05/sv01/fnd/AUS/fmt/png/FlexFocus-Lite-Running-Shoe,100,60,"PRODUCT STORY This progressive runner features a sole that has plenty of flex grooves to support the ergonomic movements of your foot. The outsole has considered rubber zones for targeted grip, and midsole features our PUMALite foam technology, which is ultra lightweight. See you on your morning run! FEATURES & BENEFITS SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heelThe upper of the shoes is made with at least 20% recycled materials and the bottom is made with at least 10% recycled materials. DETAILS Outsole: Zoned rubber coverage for durability and tractionMidsole: EVA foamUpper: Elevated material mixing for ample value and colour blocking abilityClosure: LacesRounded toe | FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 10.5",10.5,1,8,1,202501141300,,,Low Boot,"Shoes > Men > Family and Friends,Running > Shop by Sport > Family and Friends,Men > Family and Friends,Outlet,Women > Outlet,Men > Outlet,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > New and Featured,Shoes > Women > Family and Friends,Running > Women > Outlet,Women > Family and Friends,New and Featured,Shoes > Women,Running > Shoes > Women,Shoes > Men,Running > Shoes > Men,Running > Sports > Men,Running > Sports > Women,Running > Sports,New Arrivals > Women,New Arrivals > Men,Shop by Sport > Family and Friends",Olive Green/Ginger Tea,,Casual,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Sneakers,,,Laces,Neutral,comfort and support,,,SOFTFOAM+,Running,Road,379535_05,Green,Included,non-zombie,on discount
4099686379162,"FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 11.5",FlexFocus Lite Running Shoe,,,,,https://au.puma.com/au/en/pd/flexfocus-lite-running-shoe/379535.html?dwvar_379535_color=05,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/379535/05/sv01/fnd/AUS/fmt/png/FlexFocus-Lite-Running-Shoe,100,60,"PRODUCT STORY This progressive runner features a sole that has plenty of flex grooves to support the ergonomic movements of your foot. The outsole has considered rubber zones for targeted grip, and midsole features our PUMALite foam technology, which is ultra lightweight. See you on your morning run! FEATURES & BENEFITS SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heelThe upper of the shoes is made with at least 20% recycled materials and the bottom is made with at least 10% recycled materials. DETAILS Outsole: Zoned rubber coverage for durability and tractionMidsole: EVA foamUpper: Elevated material mixing for ample value and colour blocking abilityClosure: LacesRounded toe | FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 11.5",11.5,1,8,1,202501141300,,,Low Boot,"Shoes > Men > Family and Friends,Running > Shop by Sport > Family and Friends,Men > Family and Friends,Outlet,Women > Outlet,Men > Outlet,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > New and Featured,Shoes > Women > Family and Friends,Running > Women > Outlet,Women > Family and Friends,New and Featured,Shoes > Women,Running > Shoes > Women,Shoes > Men,Running > Shoes > Men,Running > Sports > Men,Running > Sports > Women,Running > Sports,New Arrivals > Women,New Arrivals > Men,Shop by Sport > Family and Friends",Olive Green/Ginger Tea,,Casual,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Sneakers,,,Laces,Neutral,comfort and support,,,SOFTFOAM+,Running,Road,379535_05,Green,Included,non-zombie,on discount
4067983480225,"Palermo Unisex Sneakers in Team Light Blue/White, Size 8, Textile",Palermo Unisex Sneakers,,,Colorful,,https://au.puma.com/au/en/pd/palermo-unisex-sneakers/396463.html?dwvar_396463_color=44,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/396463/44/sv01/fnd/AUS/fmt/png/Palermo-Unisex-Sneakers,150,,"PRODUCT STORY Straight from the archives, it's the PUMA Palermo. This classic terrace shoe builds on PUMA's heritage within football, while appealing to today's sneakerheads and fashion mavens. This execution features a suede base and leather formstrip with foil printed PUMA branding. FEATURES & BENEFITS PUMA's leather products support responsible manufacturing via the Leather Working Group. www.leatherworkinggroup.com DETAILS Suede baseLeather formstrip and FOTSuede tongue with debossed PUMA branded label and mesh backingFoil printed PUMA branding on quarter panel flapScreen printed PUMA branding on FOTSynthetic leather lining | Palermo Unisex Sneakers in Team Light Blue/White, Size 8, Textile",8,1,12,1,202501010100,,,Low Boot,"Staff Picks > Outlet,Men > Family and Friends,Terrace Culture > Trending > Collections,Women > Shop for > Black Friday Sale,Gifts for Her > Holiday Gifts > Gift Guide,Palermo > Sneakers > Collections,Gifts for Him > Holiday Gifts > Gift Guide,Outlet,Shoes > Women > Outlet,Shoes > Men > Outlet,Shoes > Men > Family and Friends,Shoes > Women > Family and Friends,Sneakers > On Trend Gifts > Gift Guide,Staff Picks > Black Friday Sale,Shoes > Women,Sneakers > Shoes > Women,Shoes > Men,Sneakers > Shoes > Men,New Arrivals > Men,New Arrivals > Women,Shoes > Gifts by type > Gift Guide,Classics > New and Featured,New and Featured,Sneakers > Collections,New Arrivals > New and Featured,Extra 50% off Sale Items > Family and Friends,Women's Sneakers > Shop by Collection > Black Friday Sale,Women > Family and Friends,Sneakers > Shop by Collection > Family and Friends,Sportstyle > Shop by Collection > Black Friday Sale,Shoes > Men > Shop for > Family and Friends,Men > Shop for > Black Friday Sale,Women > Outlet,Men > Outlet,Gifts by type > Gift Guide,Men's Sneakers > Shop by Collection > Black Friday Sale,Sneakers > Shop by Collection > Black Friday Sale",Team Light Blue/White,Textile,,Adult,unisex,Regular,,,,No,Unisex > Shoes > Sneakers,Palermo,,Laces,Neutral,,,,,,,396463_44,Blue,Included,non-zombie,full price
4099686270674,"Runtamed Platform Women's Sneakers in Stormy Slate/White/Mineral Gray, Size 10, Synthetic",Runtamed Platform Women's Sneakers,,,,,https://au.puma.com/au/en/pd/runtamed-platform-womens-sneakers/392324.html?dwvar_392324_color=09,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/392324/09/sv01/fnd/AUS/fmt/png/Runtamed-Platform-Women's-Sneakers,120,72,"PRODUCT STORY A female specific addition to the Runtamed collection, this polished platform pair delivers on both form and function. Featuring curved design lines, tons of texture and standout stitching, plus comfortable construction and a sport ready silhouette, these sleek sneakers stand out. FEATURES & BENEFITS SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel DETAILS Textile upper with suede and synthetic overlaysLace closure for a snug fitCMEVA midsoleRubber outsolePUMA branding on tongue, quarter and heelPUMA Formstrip on medial and lateral sides | Runtamed Platform Women's Sneakers in Stormy Slate/White/Mineral Gray, Size 10, Synthetic",10,1,42,1,202502281300,,,Low Boot,"New and Featured,New Arrivals > New and Featured,Shoes > Women > Family and Friends,Sneakers > Shop by Collection > Family and Friends,Shoes > Women,Running > Shoes > Women,Sports > Women,Running > Sports > Women,Running > Sports,Everyday Running > Running > Sports,Sports,Men > Outlet,New Arrivals > Men,Women > Family and Friends",Stormy Slate/White/Mineral Gray,Synthetic,,Adult,female,Regular,0,,40,No,Women's > Shoes > Sneakers,,,Laces,Neutral,,,,,,,392324_09,Gray,Included,zombie,on discount
4099686379131,"FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 10",FlexFocus Lite Running Shoe,,,,,https://au.puma.com/au/en/pd/flexfocus-lite-running-shoe/379535.html?dwvar_379535_color=05,https://images.puma.com/image/upload/f_auto%2Cq_auto%2Cb_rgb:fafafa%2Cw_500%2Ch_500/global/379535/05/sv01/fnd/AUS/fmt/png/FlexFocus-Lite-Running-Shoe,100,60,"PRODUCT STORY This progressive runner features a sole that has plenty of flex grooves to support the ergonomic movements of your foot. The outsole has considered rubber zones for targeted grip, and midsole features our PUMALite foam technology, which is ultra lightweight. See you on your morning run! FEATURES & BENEFITS SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heelThe upper of the shoes is made with at least 20% recycled materials and the bottom is made with at least 10% recycled materials. DETAILS Outsole: Zoned rubber coverage for durability and tractionMidsole: EVA foamUpper: Elevated material mixing for ample value and colour blocking abilityClosure: LacesRounded toe | FlexFocus Lite Running Shoes in Olive Green/Ginger Tea, Size 10",10,1,15,1,202501141300,,,Low Boot,"Shoes > Men > Family and Friends,Running > Shop by Sport > Family and Friends,Men > Family and Friends,Outlet,Women > Outlet,Men > Outlet,Shoes > Women > Outlet,Shoes > Men > Outlet,New Arrivals > New and Featured,Shoes > Women > Family and Friends,Running > Women > Outlet,Women > Family and Friends,New and Featured,Shoes > Women,Running > Shoes > Women,Shoes > Men,Running > Shoes > Men,Running > Sports > Men,Running > Sports > Women,Running > Sports,New Arrivals > Women,New Arrivals > Men,Shop by Sport > Family and Friends",Olive Green/Ginger Tea,,Casual,Adult,unisex,Regular,0,,40,No,Unisex > Shoes > Sneakers,,,Laces,Neutral,comfort and support,,,SOFTFOAM+,Running,Road,379535_05,Green,Included,non-zombie,on discount
