SKU*,Parent SKU,Parent SKU Colour,Name,Brand,Description(No html),Features,Specifications,Specifics,Date Added,In Stock,In Promotion,UPC/EAN,Type,"All Variation SKUs (Delimited by “,”)",Image URL,Product URL,RRP,"Current Price (A - if on promotion, promotion price used)",Product Category Full Path List
100078-1165-001-XL,100078-1165,100078-1165-Black,Mons Royale Temple Tech Merino Mens Hoodie - VLU Black - XL,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Half zip hood for sun protection and venting</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:VLU Black;Size:XL;Clothing Type:Fleece;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479221,Jackets,,https://www.wildearth.com.au/assets/full/100078-1165-001-XL.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-hood-vlu-black-xl/100078-1165-001-XL,159.95,145.95,All Products > Clothing > Tops > Hoodies & Sweatshirts
100078-1165-001-XXL,100078-1165,100078-1165-Black,Mons Royale Temple Tech Merino Mens Hoodie - Black - XXL,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Half zip hood for sun protection and venting</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Black;Size:XXL;Clothing Type:Fleece;Natural Fibre:Yes;Colour:Black,2022-08-25 00:00:00,n,1,9420057479238,Jackets,,https://www.wildearth.com.au/assets/full/100078-1165-001-XXL.jpg,https://www.wildearth.com.au/buy/mons-royale-temple-mens-tech-hood-black-xxl/100078-1165-001-XXL,159.95,145.95,All Products > Clothing > Tops > Hoodies & Sweatshirts
100079-1165,,100079-1165,Mons Royale Temple Tech LS Mens T-Shirt,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.","<ul>
	<li>Merino Air-Con 140</li>
	<li>Mons slim fit</li>
	<li>Breathable merino mesh back and panels</li>
	<li>Raglan sleeves and flatlocked seams</li>
	<li>Drop tail for extra coverage</li>
	<li>Thumb loops</li>
</ul>
","<p>Fit: Slim<br />
Fabric: Merino Air-Con<br />
Weight: 140gsm<br />
Blend: 83% Merino Wool 13% Nylon 4% Elastane</p>
",Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Shirt Type:Long Sleeve;Clothing Type:Baselayer;Natural Fibre:Yes,2023-04-04 00:00:00,y,1,,T-Shirts,"100079-1165-001-L,100079-1165-001-M,100079-1165-001-S,100079-1165-001-XL,100079-1165-001-XXL,100079-1165-330-L,100079-1165-330-M,100079-1165-330-XL,100079-1165-376-L,100079-1165-376-M,100079-1165-376-S,100079-1165-376-XL,100079-1165-576-L,100079-1165-576-M,100079-1165-576-XL",https://www.wildearth.com.au/assets/full/100079-1165.jpg,https://www.wildearth.com.au/buy/mons-royale-temple-tech-merino-ls-mens-t-shirt/100079-1165,139.95,125.95,All Products > Clothing > Tops > T-Shirts
100079-1165-001-L,100079-1165,100079-1165-Black,Mons Royale Temple Tech Merino LS Mens T-Shirt - VLU Black - L,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:VLU Black;Shirt Type:Long Sleeve;Size:L;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479313,T-Shirts,,https://www.wildearth.com.au/assets/full/100079-1165-001-L.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-ls-vlu-black-l/100079-1165-001-L,139.95,125.95,All Products > Clothing > Tops > Thermals;All Products > Clothing > Tops > T-Shirts
100079-1165-001-M,100079-1165,100079-1165-Black,Mons Royale Temple Tech Merino LS Mens T-Shirt - VLU Black - M,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:VLU Black;Shirt Type:Long Sleeve;Size:M;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479306,T-Shirts,,https://www.wildearth.com.au/assets/full/100079-1165-001-M.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-ls-vlu-black-m/100079-1165-001-M,139.95,125.95,All Products > Clothing > Tops > Thermals;All Products > Clothing > Tops > T-Shirts
100079-1165-001-S,100079-1165,100079-1165-Black,Mons Royale Temple Tech Merino LS Mens T-Shirt - VLU Black - S,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:VLU Black;Shirt Type:Long Sleeve;Size:S;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479290,T-Shirts,,https://www.wildearth.com.au/assets/full/100079-1165-001-S.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-ls-vlu-black-s/100079-1165-001-S,139.95,125.95,All Products > Clothing > Tops > Thermals;All Products > Clothing > Tops > T-Shirts
100079-1165-001-XL,100079-1165,100079-1165-Black,Mons Royale Temple Tech Merino LS Mens T-Shirt - VLU Black - XL,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:VLU Black;Shirt Type:Long Sleeve;Size:XL;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479320,T-Shirts,,https://www.wildearth.com.au/assets/full/100079-1165-001-XL.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-ls-vlu-black-xl/100079-1165-001-XL,139.95,125.95,All Products > Clothing > Tops > Thermals;All Products > Clothing > Tops > T-Shirts
100079-1165-001-XXL,100079-1165,100079-1165-Black,Mons Royale Temple Tech Merino LS Mens T-Shirt - VLU Black - XXL,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage</li> 	<li>Thumb loops</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:VLU Black;Shirt Type:Long Sleeve;Size:XXL;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479337,T-Shirts,,https://www.wildearth.com.au/assets/full/100079-1165-001-XXL.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-ls-vlu-black-xxl/100079-1165-001-XXL,139.95,125.95,All Products > Clothing > Tops > Thermals;All Products > Clothing > Tops > T-Shirts
100080-1165,,100080-1165,Mons Royale Temple Tech Merino Mens T-Shirt,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.","<ul>
	<li>Merino Air-Con 140</li>
	<li>Mons slim fit</li>
	<li>Breathable merino mesh back and panels</li>
	<li>Raglan sleeves and flatlocked seams</li>
	<li>Drop tail for extra coverage.</li>
</ul>
","<p>Fit: Slim<br />
Fabric: Merino Air-Con<br />
Weight: 140gsm<br />
Blend: 83% Merino Wool 13% Nylon 4% Elastane</p>
",Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Shirt Type:Short Sleeve;Clothing Type:Baselayer;Natural Fibre:Yes,2022-07-11 00:00:00,y,1,,T-Shirts,"100080-1165-001-L,100080-1165-001-M,100080-1165-001-S,100080-1165-001-XL,100080-1165-001-XXL",https://www.wildearth.com.au/assets/full/100080-1165.jpg,https://www.wildearth.com.au/buy/mons-royale-temple-tech-merino-mens-t-shirt/100080-1165,110,95.95,All Products > Clothing > Tops > T-Shirts
100080-1165-001-L,100080-1165,100080-1165-Black,Mons Royale Temple Tech Merino Mens T-Shirt - Black - L,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage.</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Black;Shirt Type:Short Sleeve;Size:L;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479467,T-Shirts,,https://www.wildearth.com.au/assets/full/100080-1165-001-L.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-t-shirt-black-l/100080-1165-001-L,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100080-1165-001-M,100080-1165,100080-1165-Black,Mons Royale Temple Tech Merino Mens T-Shirt - Black - M,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage.</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Black;Shirt Type:Short Sleeve;Size:M;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479450,T-Shirts,,https://www.wildearth.com.au/assets/full/100080-1165-001-M.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-t-shirt-black-m/100080-1165-001-M,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100080-1165-001-S,100080-1165,100080-1165-Black,Mons Royale Temple Tech Merino Mens T-Shirt - Black - S,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage.</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Black;Shirt Type:Short Sleeve;Size:S;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479443,T-Shirts,,https://www.wildearth.com.au/assets/full/100080-1165-001-S.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-t-shirt-black-s/100080-1165-001-S,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100080-1165-001-XL,100080-1165,100080-1165-Black,Mons Royale Temple Tech Merino Mens T-Shirt - Black - XL,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage.</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Black;Shirt Type:Short Sleeve;Size:XL;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479474,T-Shirts,,https://www.wildearth.com.au/assets/full/100080-1165-001-XL.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-t-shirt-black-xl/100080-1165-001-XL,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100080-1165-001-XXL,100080-1165,100080-1165-Black,Mons Royale Temple Tech Merino Mens T-Shirt - Black - XXL,Mons Royale,"Temple Tech is an active baselayer designed for multisport use. It is lightweight, has a slim fit and is packed with features to deliver performance in all conditions. Temple Tech uses our ultra-lite Merino Air-Con 140. Nature&#39;s climate control - It keeps you cool when you&#39;re hot, warm when its not.",<ul> 	<li>Merino Air-Con 140</li> 	<li>Mons slim fit</li> 	<li>Breathable merino mesh back and panels</li> 	<li>Raglan sleeves and flatlocked seams</li> 	<li>Drop tail for extra coverage.</li> </ul> ,<p>Fit: Slim<br /> Fabric: Merino Air-Con<br /> Weight: 140gsm<br /> Blend: 83% Merino Wool 13% Nylon 4% Elastane</p> ,Eco Friendly:Yes;B Corp:Yes;Best Use:Hiking;Gender:Men;Colours:Black;Shirt Type:Short Sleeve;Size:XXL;Clothing Type:Baselayer;Natural Fibre:Yes;Colour:Black,2022-06-30 00:00:00,y,1,9420057479481,T-Shirts,,https://www.wildearth.com.au/assets/full/100080-1165-001-XXL.jpg,https://www.wildearth.com.au/buy/mens-temple-tech-t-shirt-black-xxl/100080-1165-001-XXL,109.95,95.95,All Products > Clothing > Tops > T-Shirts
100087-1169-868-L,100087-2169,100087-2169-Red,Mons Royale Hold 'em Shorty Mens Merino Boxers Briefs - Cranberry - L,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Men;Colours:Cranberry;Size:L;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070075899,Underwear,,https://www.wildearth.com.au/assets/full/100087-1169-868-L.webp,https://www.wildearth.com.au/buy/mons-royale-mens-hold-em-shorty-merino-boxer-cranb/100087-1169-868-L,64.95,57.95,All Products > Clothing > Bottoms > Underwear
100087-1169-868-M,100087-2169,100087-2169-Red,Mons Royale Hold 'em Shorty Mens Merino Boxers Briefs - Cranberry - M,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Men;Colours:Cranberry;Size:M;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070075882,Underwear,,https://www.wildearth.com.au/assets/full/100087-1169-868-M.webp,https://www.wildearth.com.au/buy/mons-royale-mens-hold-em-shorty-merino-boxer-cranb/100087-1169-868-M,64.95,57.95,All Products > Clothing > Bottoms > Underwear
100087-1169-868-S,100087-2169,100087-2169-Red,Mons Royale Hold 'em Shorty Mens Merino Boxers Briefs - Cranberry - S,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Men;Colours:Cranberry;Size:S;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070075875,Underwear,,https://www.wildearth.com.au/assets/full/100087-1169-868-S.webp,https://www.wildearth.com.au/buy/mons-royale-mens-hold-em-shorty-merino-boxer-cranb/100087-1169-868-S,64.95,57.95,All Products > Clothing > Bottoms > Underwear
100087-1169-868-XL,100087-2169,100087-2169-Red,Mons Royale Hold 'em Shorty Mens Merino Boxers Briefs - Cranberry - XL,Mons Royale,,,,Eco Friendly:Yes;B Corp:Yes;Best Use:Everyday;Gender:Men;Colours:Cranberry;Size:XL;Natural Fibre:Yes;Colour:Red,2025-09-11 00:00:00,y,1,9420070075905,Underwear,,https://www.wildearth.com.au/assets/full/100087-1169-868-XL.webp,https://www.wildearth.com.au/buy/mons-royale-mens-hold-em-shorty-merino-boxer-cranb/100087-1169-868-XL,64.95,57.95,All Products > Clothing > Bottoms > Underwear
